,age,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,poutcome_other,poutcome_success,poutcome_unknown,contact_telephone,contact_unknown
39113,26,0,0,1,0,18,2,82,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39114,36,0,165,1,0,18,2,182,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39115,21,0,2764,1,0,18,2,78,2,354,2,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
39116,30,0,-5,1,0,18,2,518,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39117,47,0,536,1,0,18,2,778,2,336,2,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
39118,39,0,471,1,0,18,2,61,4,362,1,no,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39119,28,0,385,1,0,18,2,203,5,-1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
39120,26,0,595,1,1,18,2,222,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39121,28,0,-386,1,0,18,2,59,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39122,30,0,2145,1,0,18,2,727,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39123,26,0,154,1,0,18,2,1010,2,356,2,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39124,31,0,919,1,0,18,2,180,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
39125,27,0,2293,1,0,18,2,317,3,364,1,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
39126,35,0,3302,1,1,18,2,207,3,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39127,34,0,1068,1,0,18,2,46,6,378,2,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39128,36,0,319,1,0,18,2,120,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39129,34,0,4254,1,0,18,2,104,3,178,1,no,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
39130,33,0,1077,1,0,18,2,432,3,374,3,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
39131,44,0,777,1,0,18,2,517,3,350,2,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39132,34,0,392,1,0,18,2,180,3,360,1,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39133,25,0,-371,1,0,18,2,147,2,347,3,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
39134,39,0,161,1,0,18,2,98,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39135,34,0,-301,1,1,18,2,465,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39136,32,0,-454,1,1,18,2,801,5,355,2,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39137,26,0,-93,1,0,18,2,599,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39138,50,0,116,1,0,18,2,40,2,321,14,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
39139,36,0,-73,1,1,18,2,15,8,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39140,29,0,577,1,0,18,2,18,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
39141,44,0,429,1,1,18,2,35,3,349,32,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
39142,27,0,598,1,0,18,2,309,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
39143,27,0,574,1,0,18,2,196,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39144,60,0,306,1,0,18,2,76,3,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39145,34,0,1158,1,0,18,2,61,7,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39146,41,0,1387,1,0,18,2,154,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
39147,57,0,2058,1,0,18,2,23,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
39148,40,0,-35,1,0,18,2,194,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39149,22,0,1157,1,1,18,2,336,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39150,32,0,-39,1,0,18,2,104,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39151,28,0,1609,1,0,18,2,98,2,315,3,no,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39152,46,0,145,1,0,18,2,236,3,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39153,30,0,33,1,0,18,2,146,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
39154,26,0,-887,1,0,18,2,827,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39155,35,0,184,1,0,18,2,181,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39156,40,0,220,1,0,18,2,197,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39157,44,0,59,1,0,18,2,9,4,341,19,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
39158,27,0,267,1,0,18,2,166,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
39159,30,0,264,1,0,18,2,36,2,370,2,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
39160,27,0,528,1,1,18,2,267,2,311,2,no,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39161,52,0,266,1,0,18,2,87,2,299,3,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
39162,31,0,258,1,0,18,2,409,3,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39163,34,0,966,1,0,18,2,16,4,273,7,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
39164,35,0,164,1,0,18,2,11,5,364,13,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39165,57,0,2225,1,0,18,2,8,4,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39166,27,0,240,1,0,18,2,166,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39167,38,0,1560,1,0,18,2,9,2,178,3,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39168,28,0,1072,1,0,18,2,630,2,356,4,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
39169,30,0,2678,1,0,18,2,23,5,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39170,35,0,10133,0,1,18,2,382,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39171,23,0,234,1,0,18,2,33,5,354,7,no,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
39172,29,0,306,1,0,18,2,774,4,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39173,30,0,1336,1,0,18,2,13,3,355,5,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39174,30,0,3068,1,0,18,2,227,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39175,47,0,-1730,1,1,18,2,178,3,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39176,54,0,451,0,1,18,2,42,4,280,5,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39177,34,0,17,1,0,18,2,375,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
39178,28,0,3,0,0,18,2,40,8,349,6,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
39179,38,0,2368,1,0,18,2,241,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39180,28,0,2528,1,0,18,2,190,8,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39181,30,0,2017,1,0,18,2,213,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39182,36,0,23,1,0,18,2,69,2,333,2,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
39183,37,0,139,1,0,18,2,412,5,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39184,36,0,106,1,0,18,2,31,6,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39185,35,0,-295,1,1,18,2,173,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39186,27,0,2752,1,0,18,2,165,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39187,29,0,2637,1,0,18,2,179,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39188,30,0,778,1,0,18,2,22,2,346,2,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
39189,33,0,865,1,0,18,2,158,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39190,27,0,179,1,0,18,2,74,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39191,43,0,-63,1,0,18,2,92,3,374,1,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
39192,35,0,-292,1,0,18,2,166,2,272,6,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39193,23,0,668,1,0,18,2,857,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39194,40,0,1034,1,0,18,2,368,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
39195,32,0,2692,1,0,18,2,99,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
39196,25,0,292,1,1,18,2,1027,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39197,33,0,-371,1,1,18,2,221,2,350,4,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
39198,24,0,1299,1,1,18,2,113,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39199,25,0,320,1,0,18,2,549,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39200,32,0,1041,1,0,18,2,577,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
39201,28,0,224,1,0,18,2,567,2,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39202,27,0,259,1,0,18,2,12,2,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
39203,42,0,1687,1,0,18,2,14,3,178,3,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
39204,56,0,95,1,0,18,2,428,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39205,40,0,191,1,0,18,2,19,4,374,1,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
39206,34,0,4723,1,0,18,2,350,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39207,29,0,219,1,0,18,2,76,2,356,1,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39208,30,0,48,0,0,18,2,142,2,300,1,no,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
39209,34,0,-578,1,0,18,2,767,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39210,46,0,148,1,0,18,2,61,3,350,5,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39211,49,0,3063,1,0,18,2,68,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
39212,33,0,139,1,1,18,2,732,2,291,5,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
39213,22,0,103,1,0,18,2,130,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39214,32,0,2684,1,0,18,2,542,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
39215,25,0,127,1,0,18,2,695,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
39216,31,0,-241,1,0,18,2,333,2,355,1,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
39217,33,0,18,1,0,18,2,312,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39218,33,0,1279,1,0,18,2,239,2,349,3,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
39219,29,0,101,1,0,18,2,295,2,355,4,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39220,29,0,318,1,0,18,2,1434,2,356,4,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
39221,37,0,16,0,0,18,2,488,5,336,2,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39222,34,0,355,1,0,18,2,189,3,348,3,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
39223,23,0,2530,1,0,18,2,194,3,364,3,no,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
39224,34,0,1657,1,0,18,2,566,2,356,4,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
39225,26,0,-32,1,0,18,2,486,2,336,6,no,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39226,30,0,1814,1,0,18,2,207,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
39227,37,0,-83,1,0,18,2,179,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39228,28,0,519,1,0,18,2,82,9,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39229,22,0,110,1,0,18,2,237,2,-1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
39230,35,0,181,1,0,18,2,217,4,301,1,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39231,51,0,55,1,0,18,2,351,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39232,33,0,219,1,0,18,2,19,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39233,27,0,97,1,1,18,2,13,3,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39234,29,0,1958,1,0,18,2,112,4,349,1,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
39235,34,0,393,1,0,18,2,222,4,355,1,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
39236,59,0,47,1,0,18,2,110,3,374,1,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39237,35,0,9336,1,0,18,2,311,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39238,27,0,294,1,0,18,2,466,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39239,26,0,-350,1,0,18,2,80,3,329,3,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39240,31,0,512,1,0,18,2,109,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39241,39,0,815,1,0,18,2,22,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39242,43,0,487,1,0,18,2,54,2,279,4,no,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
39243,33,0,1304,1,0,18,2,536,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39244,38,0,5643,1,0,18,2,106,2,362,1,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39245,28,0,-16,1,0,18,2,251,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
39246,45,0,2394,1,1,18,2,895,12,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
39247,30,0,8950,1,0,18,2,11,4,355,1,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
39248,45,0,14,0,1,18,2,8,9,353,5,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
39249,30,0,177,1,0,18,2,187,4,356,2,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
39250,30,0,1808,1,0,18,2,83,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39251,34,0,-1,1,0,18,2,1057,6,355,1,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
39252,24,0,174,1,0,18,2,22,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39253,36,0,246,1,0,18,2,427,4,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39254,29,0,559,1,0,18,2,6,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
39255,36,0,90,1,0,18,2,50,2,360,1,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39256,48,0,5306,1,0,18,2,66,2,368,1,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
39257,32,0,1267,1,0,18,2,66,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
39258,28,0,129,1,0,18,2,32,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39259,56,0,876,1,0,18,2,93,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
39260,40,0,-75,1,0,18,2,193,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
39261,47,0,49,1,0,18,2,250,4,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39262,47,0,57,1,0,18,2,72,3,369,4,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39263,29,0,596,1,0,18,2,172,2,346,6,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39264,58,0,76,1,0,18,2,54,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
39265,31,0,1310,1,0,18,2,12,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39266,25,0,84,1,0,18,2,6,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39267,29,0,1387,1,0,18,2,256,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
39268,34,0,463,1,0,18,2,11,11,360,4,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
39269,26,0,172,1,0,18,2,410,3,354,3,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39270,34,0,118,1,0,18,2,53,4,262,2,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
39271,24,0,-156,1,0,18,2,4,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
39272,33,0,136,1,0,18,2,30,2,336,13,no,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
39273,27,0,78,1,1,18,2,5,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
39274,57,0,341,1,0,18,2,27,10,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
39275,24,0,-73,1,0,18,2,7,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
39276,28,0,25,1,0,18,2,296,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39277,33,0,-132,1,1,18,2,170,6,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39278,30,0,583,0,0,18,2,453,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39279,28,0,38,1,0,18,2,16,5,355,3,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
39280,34,0,18,0,0,18,2,324,4,360,3,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39281,39,0,6,1,0,18,2,122,3,357,4,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
39282,25,0,286,1,0,18,2,663,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39283,51,0,636,1,1,18,2,36,6,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
39284,24,0,-398,1,0,18,2,14,3,355,4,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
39285,29,0,97,1,0,18,2,342,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39286,32,0,258,1,0,18,2,291,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
39287,27,0,176,1,0,18,2,10,2,350,7,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
39288,22,0,817,1,0,18,2,128,3,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39289,24,0,843,1,0,18,2,22,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39290,32,1,5,1,1,18,2,82,3,363,2,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
39291,35,0,0,1,0,18,2,146,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39292,31,0,-119,1,0,18,2,9,5,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
39293,31,0,-98,1,0,18,2,9,3,362,7,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39294,31,0,-422,1,0,18,2,64,2,329,15,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
39295,32,0,580,1,0,18,2,8,4,279,2,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
39296,30,0,-258,1,0,18,2,18,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39297,40,0,664,1,1,18,2,29,5,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39298,28,0,576,1,1,18,2,20,6,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39299,31,0,500,1,0,18,2,184,2,350,2,no,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
39300,31,0,342,1,0,18,2,284,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39301,40,0,503,1,1,18,2,24,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39302,28,0,426,0,0,18,2,11,4,355,1,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
39303,27,0,155,1,0,18,2,26,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
39304,24,0,69,1,0,18,2,35,3,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39305,32,0,902,1,0,18,2,50,7,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39306,49,0,880,1,1,18,2,22,3,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39307,27,0,1842,1,1,18,2,687,2,300,1,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
39308,24,0,183,1,0,18,2,453,4,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
39309,35,0,-706,1,1,18,2,44,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
